,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
POTOSI,internaciones,egresos,2018-02-01,613,1204,613,1204,1817
PRESTO,internaciones,egresos,2018-02-01,1,6,1,6,7
PUCARA,internaciones,egresos,2018-02-01,0,1,0,1,1
PUCARANI,internaciones,egresos,2018-02-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,egresos,2018-02-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,egresos,2018-02-01,0,3,0,3,3
PUERTO QUIJARRO,internaciones,egresos,2018-02-01,12,25,12,25,37
PUERTO RICO,internaciones,egresos,2018-02-01,1,11,1,11,12
PUERTO SUAREZ,internaciones,egresos,2018-02-01,67,117,67,117,184
PUERTO VILLARROEL,internaciones,egresos,2018-02-01,79,216,79,216,295
PUNA,internaciones,egresos,2018-02-01,0,4,0,4,4
PUNATA,internaciones,egresos,2018-02-01,76,197,76,197,273
QUIABAYA,internaciones,egresos,2018-02-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2018-02-01,29,346,29,346,375
QUIME,internaciones,egresos,2018-02-01,0,8,0,8,8
QUIRUSILLAS,internaciones,egresos,2018-02-01,0,2,0,2,2
RAQAYPAMPA(ETA),internaciones,egresos,2018-02-01,0,1,0,1,1
RAVELO,internaciones,egresos,2018-02-01,0,4,0,4,4
REYES,internaciones,egresos,2018-02-01,8,34,8,34,42
RIBERALTA,internaciones,egresos,2018-02-01,203,532,203,532,735
ROBORE,internaciones,egresos,2018-02-01,62,21,62,21,83
RURRENABAQUE,internaciones,egresos,2018-02-01,45,95,45,95,140
SACABA,internaciones,egresos,2018-02-01,124,469,124,469,593
SACABAMBA,internaciones,egresos,2018-02-01,4,8,4,8,12
SACACA,internaciones,egresos,2018-02-01,2,13,2,13,15
SAIPINA,internaciones,egresos,2018-02-01,2,3,2,3,5
SALINAS DE GARCI MENDOZA,internaciones,egresos,2018-02-01,1,4,1,4,5
SAMAIPATA,internaciones,egresos,2018-02-01,1,1,1,1,2
SAN ANDRES,internaciones,egresos,2018-02-01,0,7,0,7,7
SAN ANTONIO DE LOMERIO,internaciones,egresos,2018-02-01,7,13,7,13,20
SAN BORJA,internaciones,egresos,2018-02-01,38,116,38,116,154
SAN BUENA VENTURA,internaciones,egresos,2018-02-01,13,21,13,21,34
SAN CARLOS,internaciones,egresos,2018-02-01,0,4,0,4,4
SAN IGNACIO,internaciones,egresos,2018-02-01,24,55,24,55,79
SAN IGNACIO DE VELASCO,internaciones,egresos,2018-02-01,94,277,94,277,371
SAN JOAQUIN,internaciones,egresos,2018-02-01,4,18,4,18,22
SAN JOSE DE CHIQUITOS,internaciones,egresos,2018-02-01,57,147,57,147,204
SAN JUAN DE YAPACANI,internaciones,egresos,2018-02-01,6,10,6,10,16
SAN JULIAN,internaciones,egresos,2018-02-01,82,110,82,110,192
SAN LUCAS,internaciones,egresos,2018-02-01,5,25,5,25,30
SAN MATIAS,internaciones,egresos,2018-02-01,10,48,10,48,58
SAN MIGUEL DE VELASCO,internaciones,egresos,2018-02-01,6,18,6,18,24
SAN PEDRO,internaciones,egresos,2018-02-01,12,29,12,29,41
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2018-02-01,0,9,0,9,9
SAN PEDRO DE CURAHUARA,internaciones,egresos,2018-02-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2018-02-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2018-02-01,2,22,2,22,24
SAN RAMON BENI,internaciones,egresos,2018-02-01,5,17,5,17,22
SAN RAMON SCZ,internaciones,egresos,2018-02-01,16,8,16,8,24
SANTA ANA,internaciones,egresos,2018-02-01,32,86,32,86,118
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2018-02-01,3612,7337,3612,7337,10949
SANTA ROSA,internaciones,egresos,2018-02-01,5,42,5,42,47
SANTA ROSA DEL SARA,internaciones,egresos,2018-02-01,7,1,7,1,8
SANTIAGO DE HUARI,internaciones,egresos,2018-02-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2018-02-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2018-02-01,0,2,0,2,2
SAPAHAQUI,internaciones,egresos,2018-02-01,0,10,0,10,10
SENA,internaciones,egresos,2018-02-01,4,8,4,8,12
SHINAOTA,internaciones,egresos,2018-02-01,11,68,11,68,79
SICA SICA (VILLA AROMA),internaciones,egresos,2018-02-01,0,11,0,11,11
SICAYA,internaciones,egresos,2018-02-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2018-02-01,0,39,0,39,39
SOPACHUY,internaciones,egresos,2018-02-01,4,15,4,15,19
SORATA,internaciones,egresos,2018-02-01,1,7,1,7,8
SUCRE,internaciones,egresos,2018-02-01,1060,1584,1060,1584,2644
TACACOMA,internaciones,egresos,2018-02-01,0,3,0,3,3
TACOPAYA,internaciones,egresos,2018-02-01,2,3,2,3,5
TAPACARI,internaciones,egresos,2018-02-01,0,4,0,4,4
TARABUCO,internaciones,egresos,2018-02-01,33,48,33,48,81
TARACO,internaciones,egresos,2018-02-01,0,5,0,5,5
TARIJA,internaciones,egresos,2018-02-01,631,1464,631,1464,2095
TARVITA,internaciones,egresos,2018-02-01,7,24,7,24,31
TEOPONTE,internaciones,egresos,2018-02-01,0,7,0,7,7
TIAWANACU,internaciones,egresos,2018-02-01,0,1,0,1,1
TIPUANI,internaciones,egresos,2018-02-01,1,9,1,9,10
TIQUIPAYA,internaciones,egresos,2018-02-01,27,132,27,132,159
TIRAQUE (CBBA),internaciones,egresos,2018-02-01,0,16,0,16,16
TOCO,internaciones,egresos,2018-02-01,0,2,0,2,2
TOLATA,internaciones,egresos,2018-02-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2018-02-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2018-02-01,0,3,0,3,3
TOMINA,internaciones,egresos,2018-02-01,0,7,0,7,7
TORO TORO,internaciones,egresos,2018-02-01,0,5,0,5,5
TOTORA(CBBA),internaciones,egresos,2018-02-01,10,42,10,42,52
TRIGAL,internaciones,egresos,2018-02-01,4,5,4,5,9
TRINIDAD,internaciones,egresos,2018-02-01,323,850,323,850,1173
TUPIZA,internaciones,egresos,2018-02-01,123,207,123,207,330
UMALA,internaciones,egresos,2018-02-01,0,4,0,4,4
UNCIA,internaciones,egresos,2018-02-01,0,9,0,9,9
URUBICHA,internaciones,egresos,2018-02-01,0,17,0,17,17
UYUNI,internaciones,egresos,2018-02-01,35,113,35,113,148
VACAS,internaciones,egresos,2018-02-01,0,13,0,13,13
VALLEGRANDE,internaciones,egresos,2018-02-01,15,19,15,19,34
VIACHA,internaciones,egresos,2018-02-01,13,93,13,93,106
VILA VILA,internaciones,egresos,2018-02-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2018-02-01,0,12,0,12,12
VILLA MONTES,internaciones,egresos,2018-02-01,47,205,47,205,252
VILLA RIVERO,internaciones,egresos,2018-02-01,0,4,0,4,4
VILLA SERRANO,internaciones,egresos,2018-02-01,0,2,0,2,2
VILLA TUNARI,internaciones,egresos,2018-02-01,85,204,85,204,289
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2018-02-01,10,41,10,41,51
VILLAZON,internaciones,egresos,2018-02-01,60,115,60,115,175
VINTO,internaciones,egresos,2018-02-01,28,87,28,87,115
VITICHI,internaciones,egresos,2018-02-01,0,1,0,1,1
WARNES,internaciones,egresos,2018-02-01,4,18,4,18,22
YACO,internaciones,egresos,2018-02-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2018-02-01,243,486,243,486,729
YAMPARAEZ,internaciones,egresos,2018-02-01,0,3,0,3,3
YANACACHI,internaciones,egresos,2018-02-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2018-02-01,227,326,227,326,553
YOCALLA,internaciones,egresos,2018-02-01,0,3,0,3,3
YOTALA,internaciones,egresos,2018-02-01,2,8,2,8,10
ZUDAÑEZ,internaciones,egresos,2018-02-01,7,23,7,23,30
ACHACACHI,internaciones,egresos,2018-03-01,10,52,10,52,62
ACHOCALLA,internaciones,egresos,2018-03-01,0,2,0,2,2
AIQUILE,internaciones,egresos,2018-03-01,28,56,28,56,84
ALCALA,internaciones,egresos,2018-03-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2018-03-01,0,6,0,6,6
ANCORAIMES,internaciones,egresos,2018-03-01,0,3,0,3,3
ANTEQUERA,internaciones,egresos,2018-03-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2018-03-01,14,9,14,9,23
APOLO,internaciones,egresos,2018-03-01,1,17,1,17,18
ARANI,internaciones,egresos,2018-03-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2018-03-01,0,6,0,6,6
ARQUE,internaciones,egresos,2018-03-01,0,4,0,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2018-03-01,51,131,51,131,182
ATOCHA,internaciones,egresos,2018-03-01,52,69,52,69,121
AUCAPATA,internaciones,egresos,2018-03-01,0,2,0,2,2
AYATA,internaciones,egresos,2018-03-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2018-03-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2018-03-01,10,30,10,30,40
AZURDUY,internaciones,egresos,2018-03-01,4,18,4,18,22
BATALLAS,internaciones,egresos,2018-03-01,0,6,0,6,6
BAURES,internaciones,egresos,2018-03-01,10,22,10,22,32
BELLA FLOR,internaciones,egresos,2018-03-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2018-03-01,61,173,61,173,234
BETANZOS,internaciones,egresos,2018-03-01,1,17,1,17,18
BOLIVAR,internaciones,egresos,2018-03-01,0,4,0,4,4
BOYUIBE,internaciones,egresos,2018-03-01,12,25,12,25,37
BUENA VISTA,internaciones,egresos,2018-03-01,20,17,20,17,37
CABEZAS,internaciones,egresos,2018-03-01,9,16,9,16,25
"CAIZA ""D""",internaciones,egresos,2018-03-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2018-03-01,0,20,0,20,20
CALAMARCA,internaciones,egresos,2018-03-01,0,5,0,5,5
CAMARGO,internaciones,egresos,2018-03-01,36,47,36,47,83
CAMIRI,internaciones,egresos,2018-03-01,131,411,131,411,542
CAPINOTA,internaciones,egresos,2018-03-01,10,42,10,42,52
CAQUIAVIRI,internaciones,egresos,2018-03-01,0,1,0,1,1
CARACOLLO,internaciones,egresos,2018-03-01,1,16,1,16,17
CARANAVI,internaciones,egresos,2018-03-01,46,156,46,156,202
CARAPARI,internaciones,egresos,2018-03-01,0,5,0,5,5
CARMEN RIVERO TORREZ,internaciones,egresos,2018-03-01,5,9,5,9,14
CHACARILLA,internaciones,egresos,2018-03-01,0,1,0,1,1
CHALLAPATA,internaciones,egresos,2018-03-01,13,112,13,112,125
CHAQUI,internaciones,egresos,2018-03-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2018-03-01,53,91,53,91,144
CHAYANTA,internaciones,egresos,2018-03-01,3,8,3,8,11
CHIMORE,internaciones,egresos,2018-03-01,4,18,4,18,22
CHUA COCANI,internaciones,egresos,2018-03-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2018-03-01,28,85,28,85,113
CHUMA,internaciones,egresos,2018-03-01,0,2,0,2,2
CKOCHAS,internaciones,egresos,2018-03-01,0,4,0,4,4
CLIZA,internaciones,egresos,2018-03-01,19,76,19,76,95
COBIJA,internaciones,egresos,2018-03-01,235,447,235,447,682
COCAPATA,internaciones,egresos,2018-03-01,0,12,0,12,12
COCHABAMBA,internaciones,egresos,2018-03-01,3191,5883,3191,5883,9074
COLCAPIRHUA,internaciones,egresos,2018-03-01,18,124,18,124,142
"COLCHA ""K""",internaciones,egresos,2018-03-01,1,7,1,7,8
COLLANA,internaciones,egresos,2018-03-01,0,2,0,2,2
COLOMI,internaciones,egresos,2018-03-01,0,23,0,23,23
COLPA BELGICA,internaciones,egresos,2018-03-01,6,20,6,20,26
COLQUECHACA,internaciones,egresos,2018-03-01,1,14,1,14,15
COLQUENCHA,internaciones,egresos,2018-03-01,0,4,0,4,4
COLQUIRI,internaciones,egresos,2018-03-01,0,2,0,2,2
COMANCHE,internaciones,egresos,2018-03-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2018-03-01,3,55,3,55,58
CONCEPCION,internaciones,egresos,2018-03-01,5,45,5,45,50
COPACABANA,internaciones,egresos,2018-03-01,0,7,0,7,7
CORIPATA,internaciones,egresos,2018-03-01,0,13,0,13,13
CORO CORO,internaciones,egresos,2018-03-01,0,2,0,2,2
COROICO,internaciones,egresos,2018-03-01,12,46,12,46,58
CORQUE,internaciones,egresos,2018-03-01,0,1,0,1,1
COTAGAITA,internaciones,egresos,2018-03-01,7,19,7,19,26
COTOCA,internaciones,egresos,2018-03-01,38,177,38,177,215
CUATRO CAÑADAS,internaciones,egresos,2018-03-01,8,20,8,20,28
CUEVO,internaciones,egresos,2018-03-01,5,5,5,5,10
CULPINA,internaciones,egresos,2018-03-01,9,41,9,41,50
CURAHUARA DE CARANGAS,internaciones,egresos,2018-03-01,0,4,0,4,4
DESAGUADERO,internaciones,egresos,2018-03-01,0,3,0,3,3
EL ALTO,internaciones,egresos,2018-03-01,1006,2948,1006,2948,3954
EL PUENTE(STC),internaciones,egresos,2018-03-01,15,16,15,16,31
EL TORNO,internaciones,egresos,2018-03-01,458,557,458,557,1015
EL VILLAR,internaciones,egresos,2018-03-01,0,6,0,6,6
ENTRE RIOS TRJ,internaciones,egresos,2018-03-01,1,10,1,10,11
ENTRE RIOS CBBA,internaciones,egresos,2018-03-01,1,31,1,31,32
ESCOMA,internaciones,egresos,2018-03-01,3,7,3,7,10
EUCALIPTUS,internaciones,egresos,2018-03-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2018-03-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,egresos,2018-03-01,16,26,16,26,42
FILADELFIA,internaciones,egresos,2018-03-01,6,4,6,4,10
GENERAL SAAVEDRA,internaciones,egresos,2018-03-01,7,35,7,35,42
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2018-03-01,0,4,0,4,4
GUANAY,internaciones,egresos,2018-03-01,6,23,6,23,29
GUAQUI,internaciones,egresos,2018-03-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2018-03-01,152,336,152,336,488
GUTIERREZ,internaciones,egresos,2018-03-01,14,25,14,25,39
HUACARETA,internaciones,egresos,2018-03-01,10,24,10,24,34
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2018-03-01,1,3,1,3,4
HUANUNI,internaciones,egresos,2018-03-01,86,109,86,109,195
HUARACAJE,internaciones,egresos,2018-03-01,4,10,4,10,14
HUATAJATA,internaciones,egresos,2018-03-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2018-03-01,2,0,2,0,2
ICHOCA,internaciones,egresos,2018-03-01,0,1,0,1,1
ICLA,internaciones,egresos,2018-03-01,0,3,0,3,3
INCAHUASI,internaciones,egresos,2018-03-01,0,13,0,13,13
INQUISIVI,internaciones,egresos,2018-03-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2018-03-01,11,17,11,17,28
IXIAMAS,internaciones,egresos,2018-03-01,4,14,4,14,18
JESUS DE MACHACA,internaciones,egresos,2018-03-01,0,1,0,1,1
LA ASUNTA,internaciones,egresos,2018-03-01,6,53,6,53,59
LA GUARDIA,internaciones,egresos,2018-03-01,44,137,44,137,181
LA PAZ,internaciones,egresos,2018-03-01,2760,5411,2760,5411,8171
LAGUNILLAS,internaciones,egresos,2018-03-01,2,3,2,3,5
LAJA,internaciones,egresos,2018-03-01,0,8,0,8,8
LAS CARRERAS,internaciones,egresos,2018-03-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2018-03-01,102,205,102,205,307
LLICA,internaciones,egresos,2018-03-01,0,1,0,1,1
MACHACAMARCA,internaciones,egresos,2018-03-01,1,1,1,1,2
MACHARETI,internaciones,egresos,2018-03-01,4,7,4,7,11
MAGDALENA,internaciones,egresos,2018-03-01,18,40,18,40,58
MAIRANA,internaciones,egresos,2018-03-01,4,37,4,37,41
MAPIRI,internaciones,egresos,2018-03-01,2,30,2,30,32
MECAPACA,internaciones,egresos,2018-03-01,0,2,0,2,2
MINEROS,internaciones,egresos,2018-03-01,6,24,6,24,30
MIZQUE,internaciones,egresos,2018-03-01,13,60,13,60,73
MOJOCOYA,internaciones,egresos,2018-03-01,0,4,0,4,4
MONTEAGUDO,internaciones,egresos,2018-03-01,62,164,62,164,226
MONTERO,internaciones,egresos,2018-03-01,324,832,324,832,1156
MOROCHATA,internaciones,egresos,2018-03-01,0,6,0,6,6
OCURI,internaciones,egresos,2018-03-01,5,7,5,7,12
OKINAWA,internaciones,egresos,2018-03-01,10,13,10,13,23
OMEREQUE,internaciones,egresos,2018-03-01,4,4,4,4,8
ORURO,internaciones,egresos,2018-03-01,940,2021,940,2021,2961
PADILLA,internaciones,egresos,2018-03-01,13,61,13,61,74
PAILON,internaciones,egresos,2018-03-01,29,115,29,115,144
PALCA,internaciones,egresos,2018-03-01,0,1,0,1,1
PALOS BLANCOS,internaciones,egresos,2018-03-01,7,45,7,45,52
PAMPA AULLAGAS,internaciones,egresos,2018-03-01,0,2,0,2,2
PAPEL PAMPA,internaciones,egresos,2018-03-01,0,2,0,2,2
PASORAPA,internaciones,egresos,2018-03-01,0,2,0,2,2
PATACAMAYA,internaciones,egresos,2018-03-01,3,29,3,29,32
PAZÑA,internaciones,egresos,2018-03-01,0,1,0,1,1
PELECHUCO,internaciones,egresos,2018-03-01,0,3,0,3,3
POCOATA,internaciones,egresos,2018-03-01,0,4,0,4,4
POCONA,internaciones,egresos,2018-03-01,0,11,0,11,11
POJO (CBBA),internaciones,egresos,2018-03-01,0,17,0,17,17
POOPO,internaciones,egresos,2018-03-01,0,2,0,2,2
PORCO,internaciones,egresos,2018-03-01,0,8,0,8,8
POROMA,internaciones,egresos,2018-03-01,0,8,0,8,8
PORONGO,internaciones,egresos,2018-03-01,5,10,5,10,15
PORTACHUELO,internaciones,egresos,2018-03-01,46,157,46,157,203
PORVENIR,internaciones,egresos,2018-03-01,0,4,0,4,4
POSTRER VALLE,internaciones,egresos,2018-03-01,3,3,3,3,6
POTOSI,internaciones,egresos,2018-03-01,637,1360,637,1360,1997
PRESTO,internaciones,egresos,2018-03-01,2,6,2,6,8
PUCARANI,internaciones,egresos,2018-03-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,egresos,2018-03-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,egresos,2018-03-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2018-03-01,0,3,0,3,3
PUERTO PEREZ,internaciones,egresos,2018-03-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,egresos,2018-03-01,9,37,9,37,46
PUERTO RICO,internaciones,egresos,2018-03-01,2,17,2,17,19
PUERTO SUAREZ,internaciones,egresos,2018-03-01,54,114,54,114,168
PUERTO VILLARROEL,internaciones,egresos,2018-03-01,95,262,95,262,357
PUNA,internaciones,egresos,2018-03-01,0,8,0,8,8
PUNATA,internaciones,egresos,2018-03-01,82,220,82,220,302
QUIABAYA,internaciones,egresos,2018-03-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2018-03-01,36,379,36,379,415
QUIME,internaciones,egresos,2018-03-01,0,5,0,5,5
QUIRUSILLAS,internaciones,egresos,2018-03-01,1,1,1,1,2
RAQAYPAMPA(ETA),internaciones,egresos,2018-03-01,0,8,0,8,8
RAVELO,internaciones,egresos,2018-03-01,0,1,0,1,1
REYES,internaciones,egresos,2018-03-01,6,29,6,29,35
RIBERALTA,internaciones,egresos,2018-03-01,259,704,259,704,963
ROBORE,internaciones,egresos,2018-03-01,25,96,25,96,121
RURRENABAQUE,internaciones,egresos,2018-03-01,44,88,44,88,132
SACABA,internaciones,egresos,2018-03-01,136,550,136,550,686
SACABAMBA,internaciones,egresos,2018-03-01,2,11,2,11,13
SACACA,internaciones,egresos,2018-03-01,1,12,1,12,13
SAIPINA,internaciones,egresos,2018-03-01,0,4,0,4,4
SALINAS DE GARCI MENDOZA,internaciones,egresos,2018-03-01,4,12,4,12,16
SAMAIPATA,internaciones,egresos,2018-03-01,3,15,3,15,18
SAN ANDRES,internaciones,egresos,2018-03-01,2,7,2,7,9
SAN ANTONIO DE LOMERIO,internaciones,egresos,2018-03-01,7,15,7,15,22
SAN BENITO,internaciones,egresos,2018-03-01,0,1,0,1,1
SAN BORJA,internaciones,egresos,2018-03-01,38,134,38,134,172
SAN BUENA VENTURA,internaciones,egresos,2018-03-01,18,31,18,31,49
SAN CARLOS,internaciones,egresos,2018-03-01,0,5,0,5,5
SAN IGNACIO,internaciones,egresos,2018-03-01,21,63,21,63,84
SAN IGNACIO DE VELASCO,internaciones,egresos,2018-03-01,121,291,121,291,412
SAN JAVIER(STC),internaciones,egresos,2018-03-01,16,36,16,36,52
SAN JOAQUIN,internaciones,egresos,2018-03-01,14,16,14,16,30
SAN JOSE DE CHIQUITOS,internaciones,egresos,2018-03-01,78,166,78,166,244
SAN JUAN DE YAPACANI,internaciones,egresos,2018-03-01,4,10,4,10,14
SAN JULIAN,internaciones,egresos,2018-03-01,64,141,64,141,205
SAN LORENZO(TJA),internaciones,egresos,2018-03-01,0,7,0,7,7
SAN LUCAS,internaciones,egresos,2018-03-01,5,34,5,34,39
SAN MATIAS,internaciones,egresos,2018-03-01,25,54,25,54,79
SAN MIGUEL DE VELASCO,internaciones,egresos,2018-03-01,10,19,10,19,29
SAN PEDRO,internaciones,egresos,2018-03-01,17,22,17,22,39
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2018-03-01,0,11,0,11,11
SAN PEDRO DE CURAHUARA,internaciones,egresos,2018-03-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2018-03-01,0,3,0,3,3
SAN RAFAEL,internaciones,egresos,2018-03-01,6,20,6,20,26
SAN RAMON BENI,internaciones,egresos,2018-03-01,9,23,9,23,32
SAN RAMON SCZ,internaciones,egresos,2018-03-01,13,16,13,16,29
SANTA ANA,internaciones,egresos,2018-03-01,35,101,35,101,136
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2018-03-01,4527,8589,4527,8589,13116
SANTA ROSA,internaciones,egresos,2018-03-01,11,30,11,30,41
SANTA ROSA DEL SARA,internaciones,egresos,2018-03-01,20,31,20,31,51
SANTIAGO DE CALLAPA,internaciones,egresos,2018-03-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2018-03-01,0,3,0,3,3
SANTIAGO DE MACHACA,internaciones,egresos,2018-03-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2018-03-01,0,5,0,5,5
SAPAHAQUI,internaciones,egresos,2018-03-01,0,5,0,5,5
SENA,internaciones,egresos,2018-03-01,0,15,0,15,15
SHINAOTA,internaciones,egresos,2018-03-01,13,69,13,69,82
SICA SICA (VILLA AROMA),internaciones,egresos,2018-03-01,0,15,0,15,15
SICAYA,internaciones,egresos,2018-03-01,0,2,0,2,2
SIPE SIPE,internaciones,egresos,2018-03-01,0,50,0,50,50
SOPACHUY,internaciones,egresos,2018-03-01,6,16,6,16,22
SORACACHI,internaciones,egresos,2018-03-01,0,1,0,1,1
SORATA,internaciones,egresos,2018-03-01,2,12,2,12,14
SUCRE,internaciones,egresos,2018-03-01,1230,2001,1230,2001,3231
TACACOMA,internaciones,egresos,2018-03-01,1,3,1,3,4
TACOPAYA,internaciones,egresos,2018-03-01,1,6,1,6,7
TAPACARI,internaciones,egresos,2018-03-01,0,6,0,6,6
TARABUCO,internaciones,egresos,2018-03-01,31,69,31,69,100
TARACO,internaciones,egresos,2018-03-01,0,3,0,3,3
TARIJA,internaciones,egresos,2018-03-01,696,1639,696,1639,2335
TARVITA,internaciones,egresos,2018-03-01,14,23,14,23,37
TEOPONTE,internaciones,egresos,2018-03-01,0,11,0,11,11
TIAWANACU,internaciones,egresos,2018-03-01,0,3,0,3,3
TIPUANI,internaciones,egresos,2018-03-01,3,14,3,14,17
TIQUIPAYA,internaciones,egresos,2018-03-01,40,192,40,192,232
TIRAQUE (CBBA),internaciones,egresos,2018-03-01,1,17,1,17,18
TOCO,internaciones,egresos,2018-03-01,0,7,0,7,7
TOLATA,internaciones,egresos,2018-03-01,1,5,1,5,6
TOLEDO,internaciones,egresos,2018-03-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2018-03-01,1,7,1,7,8
TOMINA,internaciones,egresos,2018-03-01,3,8,3,8,11
TORO TORO,internaciones,egresos,2018-03-01,0,4,0,4,4
TOTORA(CBBA),internaciones,egresos,2018-03-01,13,36,13,36,49
TRIGAL,internaciones,egresos,2018-03-01,1,3,1,3,4
TRINIDAD,internaciones,egresos,2018-03-01,413,860,413,860,1273
TUPIZA,internaciones,egresos,2018-03-01,82,158,82,158,240
UMALA,internaciones,egresos,2018-03-01,0,2,0,2,2
UNCIA,internaciones,egresos,2018-03-01,0,8,0,8,8
URUBICHA,internaciones,egresos,2018-03-01,8,14,8,14,22
UYUNI,internaciones,egresos,2018-03-01,46,111,46,111,157
VACAS,internaciones,egresos,2018-03-01,0,6,0,6,6
VALLEGRANDE,internaciones,egresos,2018-03-01,63,112,63,112,175
VIACHA,internaciones,egresos,2018-03-01,24,114,24,114,138
VILA VILA,internaciones,egresos,2018-03-01,0,4,0,4,4
VILLA CHARCAS,internaciones,egresos,2018-03-01,1,13,1,13,14
VILLA MONTES,internaciones,egresos,2018-03-01,51,175,51,175,226
VILLA RIVERO,internaciones,egresos,2018-03-01,0,2,0,2,2
VILLA SERRANO,internaciones,egresos,2018-03-01,0,1,0,1,1
VILLA TUNARI,internaciones,egresos,2018-03-01,92,213,92,213,305
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2018-03-01,12,29,12,29,41
VILLAZON,internaciones,egresos,2018-03-01,59,142,59,142,201
VINTO,internaciones,egresos,2018-03-01,27,89,27,89,116
VITICHI,internaciones,egresos,2018-03-01,0,1,0,1,1
WARNES,internaciones,egresos,2018-03-01,7,7,7,7,14
YACO,internaciones,egresos,2018-03-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2018-03-01,315,568,315,568,883
YAMPARAEZ,internaciones,egresos,2018-03-01,0,2,0,2,2
YANACACHI,internaciones,egresos,2018-03-01,0,1,0,1,1
YAPACANI,internaciones,egresos,2018-03-01,201,129,201,129,330
YOCALLA,internaciones,egresos,2018-03-01,0,1,0,1,1
YOTALA,internaciones,egresos,2018-03-01,4,9,4,9,13
ZUDAÑEZ,internaciones,egresos,2018-03-01,4,10,4,10,14
ACACIO,internaciones,egresos,2018-04-01,0,1,0,1,1
ACHACACHI,internaciones,egresos,2018-04-01,11,43,11,43,54
ACHOCALLA,internaciones,egresos,2018-04-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2018-04-01,15,57,15,57,72
ALTO BENI,internaciones,egresos,2018-04-01,0,6,0,6,6
ANCORAIMES,internaciones,egresos,2018-04-01,0,3,0,3,3
ANTEQUERA,internaciones,egresos,2018-04-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2018-04-01,10,13,10,13,23
APOLO,internaciones,egresos,2018-04-01,3,21,3,21,24
ARANI,internaciones,egresos,2018-04-01,0,4,0,4,4
ARBIETO,internaciones,egresos,2018-04-01,0,8,0,8,8
ARQUE,internaciones,egresos,2018-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2018-04-01,48,153,48,153,201
ATOCHA,internaciones,egresos,2018-04-01,48,66,48,66,114
AYATA,internaciones,egresos,2018-04-01,2,1,2,1,3
