municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,14,14
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,1012,1012
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,37,37
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,7,7
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,8,8
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,8,8
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,18,18
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,38,38
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,45,45
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,31,31
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,77,77
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,2,2
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,19,19
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,37,37
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,525,525
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,19,19
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,3,3
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,37,37
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,16,16
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,7,7
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,19,19
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,344,344
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,28,28
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,25,25
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,21,21
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,33,33
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,15,15
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,122,122
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,30,30
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,17,17
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,8,8
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,15,15
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,12,12
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,15,15
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,9,9
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,191,191
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,88,88
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,9,9
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,39,39
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,17,17
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,10,10
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,85,85
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,9,9
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,48,48
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,82,82
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,32,32
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,114,114
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,21,21
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,23,23
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,154,154
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,27,27
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,63,63
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,91,91
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,9,9
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,308,308
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,6,6
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,140,140
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,10,10
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,105,105
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,13,13
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,9,9
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,10,10
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-03-01,7,7
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,8,8
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,44,44
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,53,53
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,25,25
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,28,28
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,13,13
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,35,35
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,13,13
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,34,34
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,15,15
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,15,15
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,39,39
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,12,12
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,42,42
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,55,55
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,51,51
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,5,5
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,89,89
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,23,23
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,19,19
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,32,32
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,12,12
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,22,22
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,6,6
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,38,38
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,23,23
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,16,16
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,95,95
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,41,41
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,48,48
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,12,12
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,44,44
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,21,21
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,54,54
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,6,6
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,8,8
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,22,22
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,17,17
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,20,20
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,40,40
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,185,185
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,667,667
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,74,74
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,22,22
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,42,42
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,17,17
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,58,58
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,13,13
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,46,46
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,22,22
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,46,46
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,19,19
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,34,34
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,5,5
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,28,28
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,167,167
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,43,43
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1481,1481
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,17,17
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,99,99
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,39,39
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,91,91
ESCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,15,15
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,23,23
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,23,23
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,42,42
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,24,24
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,28,28
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,56,56
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,35,35
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,14,14
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,28,28
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,18,18
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,14,14
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,27,27
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,19,19
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,36,36
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,84,84
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,291,291
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,819,819
LA RIVERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,34,34
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,87,87
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,16,16
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,21,21
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,25,25
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,15,15
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,34,34
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,6,6
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,65,65
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,39,39
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,80,80
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,10,10
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,33,33
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,242,242
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,5,5
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,21,21
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,32,32
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,11,11
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,524,524
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,19,19
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,9,9
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,56,56
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,22,22
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,54,54
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,6,6
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,57,57
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,13,13
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,16,16
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,30,30
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,29,29
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,2,2
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,12,12
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,28,28
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,19,19
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,20,20
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,49,49
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,24,24
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,372,372
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,11,11
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,52,52
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,14,14
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,20,20
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,23,23
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,12,12
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,23,23
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,17,17
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,86,86
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,136,136
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,21,21
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,66,66
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,219,219
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,16,16
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-04-01,4,4
