municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,55,55
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,41,41
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,24,24
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,51,51
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,34,34
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,22,22
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,40,40
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,135,135
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,36,36
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1140,1140
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,43,43
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,55,55
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,14,14
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,60,60
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,39,39
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,59,59
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,29,29
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,26,26
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,12,12
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,44,44
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,134,134
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,27,27
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,26,26
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1262,1262
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,106,106
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,39,39
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,77,77
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,16,16
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,33,33
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,80,80
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,29,29
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,37,37
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,14,14
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,22,22
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,19,19
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,82,82
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,255,255
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,727,727
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,18,18
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,27,27
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,106,106
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,12,12
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,52,52
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,36,36
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,38,38
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,23,23
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,44,44
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,233,233
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,12,12
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,33,33
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,13,13
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,470,470
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,24,24
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,12,12
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,109,109
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,43,43
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,75,75
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,52,52
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,28,28
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,29,29
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,27,27
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,30,30
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,32,32
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,521,521
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,18,18
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,23,23
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,162,162
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,22,22
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,52,52
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,207,207
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,22,22
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,24,24
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,281,281
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,26,26
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,323,323
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,34,34
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,13,13
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,94,94
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,15,15
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,37,37
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,23,23
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,102,102
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,28,28
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,45,45
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,88,88
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,40,40
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,43,43
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,16,16
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,64,64
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,16,16
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,13,13
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,1280,1280
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,15,15
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,24,24
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,33,33
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,98,98
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,16,16
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,39,39
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,513,513
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,15,15
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,34,34
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,32,32
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,18,18
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,303,303
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,15,15
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,15,15
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,49,49
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,19,19
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,115,115
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,33,33
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,17,17
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,27,27
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,11,11
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,178,178
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,63,63
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,3,3
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,9,9
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,20,20
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,56,56
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,86,86
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,21,21
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,86,86
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,19,19
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,10,10
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,224,224
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,5,5
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,70,70
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,213,213
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2018-03-01,15,15
