municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,401,401
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,6,6
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,1,1
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,34,34
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,9,9
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,14,14
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,30,30
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,21,21
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,3,3
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,22,22
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,143,143
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,26,26
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,86,86
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,7,7
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,279,279
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,4,4
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,12,12
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,22,22
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,13,13
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,240,240
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,35,35
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,66,66
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,322,322
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,39,39
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,14,14
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,9,9
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,3,3
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,25,25
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,41,41
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,12,12
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,40,40
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,49,49
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,177,177
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,14,14
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,34,34
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,31,31
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,88,88
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,18,18
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,27,27
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,35,35
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,25,25
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,19,19
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,27,27
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,3,3
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,16,16
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,19,19
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,15,15
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,3074,3074
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,23,23
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,7,7
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,1,1
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,7,7
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,19,19
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,24,24
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,41,41
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,27,27
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,71,71
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,6,6
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,13,13
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,25,25
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,506,506
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,14,14
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,11,11
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,36,36
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,20,20
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,17,17
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,318,318
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,15,15
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,20,20
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,9,9
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,29,29
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,20,20
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,86,86
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,39,39
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,3,3
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,14,14
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,4,4
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,9,9
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,14,14
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,25,25
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,330,330
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,100,100
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,44,44
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,18,18
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,16,16
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,78,78
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,12,12
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,24,24
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,178,178
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,20,20
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,66,66
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,5,5
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,20,20
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,13,13
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,218,218
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,63,63
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,91,91
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,9,9
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,135,135
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,1,1
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,117,117
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,4,4
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,2,2
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,90,90
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,7,7
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,6,6
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,8,8
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-02-01,10,10
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,4,4
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,50,50
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,53,53
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,48,48
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,16,16
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,16,16
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,4,4
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,36,36
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,10,10
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,14,14
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,45,45
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,23,23
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,60,60
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,24,24
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,8,8
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,9,9
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,50,50
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,24,24
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,20,20
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,11,11
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,110,110
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,46,46
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,10,10
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,25,25
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,88,88
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,17,17
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,10,10
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,33,33
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,15,15
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,69,69
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,41,41
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,11,11
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,32,32
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,122,122
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,26,26
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,16,16
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,65,65
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,13,13
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,63,63
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,23,23
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,60,60
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,54,54
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,11,11
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,14,14
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,29,29
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,170,170
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,35,35
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1088,1088
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,84,84
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,17,17
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,52,52
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,8,8
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,72,72
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,11,11
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,29,29
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,33,33
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,59,59
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,22,22
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,30,30
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,6,6
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,30,30
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,42,42
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,190,190
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,30,30
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,4,4
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,6,6
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,8,8
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2050,2050
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,13,13
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,14,14
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,124,124
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,87,87
ESCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,17,17
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,16,16
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,18,18
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,30,30
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,9,9
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,52,52
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,34,34
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1,1
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,51,51
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,10,10
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,4,4
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,5,5
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,6,6
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,9,9
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,17,17
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,26,26
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,15,15
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,17,17
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,71,71
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,185,185
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,1304,1304
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,6,6
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,22,22
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,2,2
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,43,43
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,3,3
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,13,13
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,6,6
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,8,8
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,20,20
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,32,32
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,6,6
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,42,42
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,17,17
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,37,37
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,38,38
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,16,16
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,7,7
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-03-01,69,69
