municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,10,10
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,56,56
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,77,77
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,735,735
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,15,15
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,74,74
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,11,11
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,20,20
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,9,9
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,10,10
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,28,28
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,9,9
MOJINETE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,46,46
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,101,101
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,23,23
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,484,484
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,29,29
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,14,14
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,41,41
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,32,32
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,26,26
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,14,14
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,20,20
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,18,18
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,27,27
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,379,379
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,12,12
PUCARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,27,27
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,16,16
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,16,16
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,11,11
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,139,139
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,12,12
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,69,69
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,201,201
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,16,16
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,19,19
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,401,401
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,30,30
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,44,44
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,197,197
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,29,29
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,9,9
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,57,57
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,9,9
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,25,25
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,104,104
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,29,29
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,41,41
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,42,42
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,42,42
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,27,27
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,15,15
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,15,15
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,32,32
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1466,1466
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,16,16
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,7,7
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,10,10
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,35,35
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,26,26
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,19,19
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,328,328
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,10,10
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,31,31
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,20,20
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,11,11
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,437,437
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,18,18
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,16,16
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,28,28
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,83,83
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,18,18
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,6,6
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,2,2
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,11,11
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,9,9
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,21,21
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,29,29
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,4,4
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,47,47
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,74,74
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,1,1
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,18,18
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,5,5
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,3,3
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,49,49
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,11,11
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,33,33
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,71,71
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,7,7
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,13,13
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2018-01-01,87,87
