municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,10,10
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,52,52
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,7,7
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,67,67
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,13,13
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-03-01,7,7
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,105,105
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,22,22
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,125,125
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,21,21
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,29,29
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,21,21
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,12,12
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,19,19
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,41,41
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,18,18
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,24,24
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,29,29
CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,39,39
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,47,47
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,18,18
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,12,12
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,23,23
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,93,93
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,21,21
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,337,337
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,54,54
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
COMANCHE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
COMBAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,22,22
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,16,16
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,14,14
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,850,850
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,37,37
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
ESMERALDA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
EXALTACION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,43,43
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,18,18
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,42,42
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,20,20
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,33,33
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,38,38
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,167,167
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,444,444
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,14,14
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,82,82
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,20,20
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,10,10
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,28,28
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,97,97
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,397,397
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,89,89
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,37,37
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,10,10
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,118,118
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,22,22
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,18,18
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,27,27
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,25,25
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,25,25
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,365,365
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,34,34
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,14,14
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,24,24
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,18,18
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,19,19
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,122,122
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,13,13
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,22,22
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,123,123
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,184,184
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,40,40
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,100,100
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,40,40
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,229,229
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,26,26
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,20,20
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,22,22
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,50,50
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,44,44
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,47,47
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1383,1383
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,10,10
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,19,19
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,10,10
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,7,7
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,15,15
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,210,210
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,5,5
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,225,225
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
TIAWANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,1,1
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,37,37
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,4,4
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,2,2
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,3,3
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,6,6
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,17,17
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,9,9
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,11,11
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,18,18
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,505,505
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,73,73
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-04-01,8,8
